Year;Location_Code;District;Municipality;Parish;Sex;Age;Population;Notes;Population_corrected
2021;160109;Viana do Castelo;Arcos de Valdevez;Couto;F;65 and older;170;;170
2021;60218;Coimbra;Cantanhede;Sanguinheira;M;0 - 14 year old;103;;103
2021;31210;Braga;Vila Nova de Famalicão;Castelões;F;0 - 14 year old;136;;136
2021;91225;Guarda;Seia;Valezim;M;65 and older;42;;42
2021;131106;Porto;Penafiel;Capela;F;0 - 14 year old;77;;77
2021;30108;Braga;Amares;Dornelas;M;25 - 64 year old;113;;113
2021;10901;Aveiro;Santa Maria da Feira;Argoncilhe;F;0 - 14 year old;492;;492
2021;40722;Bragança;Mirandela;Múrias;M;65 and older;61;;61
2021;140704;Santarém;Chamusca;Ulme;F;15 - 24 year old;38;;38
2021;420304;Ilha de São Miguel;Ponta Delgada;Capelas;M;65 and older;219;;219
2021;130206;Porto;Baião;Gove;F;65 and older;182;;182
2021;182004;Viseu;Tarouca;Mondim da Beira;M;65 and older;73;;73
2021;140206;Santarém;Alcanena;Minde;M;0 - 14 year old;171;;171
2021;180319;Viseu;Castro Daire;Pinheiro;M;15 - 24 year old;21;;21
2021;91334;Guarda;Trancoso;União das freguesias de Vila Franca das Naves e Feital;M;15 - 24 year old;39;;39
2021;90623;Guarda;Gouveia;União das freguesias de Aldeias e Mangualde da Serra;F;15 - 24 year old;14;;14
2021;50603;Castelo Branco;Oleiros;Cambas;M;65 and older;75;;75
2021;420105;Ilha de São Miguel;Lagoa;Ribeira Chã;M;15 - 24 year old;31;;31
2021;100619;Leiria;Caldas da Rainha;União das freguesias de Tornada e Salir do Porto;M;25 - 64 year old;1056;;1056
2021;170324;Vila Real;Chaves;Redondelo;F;15 - 24 year old;13;;13
2021;171106;Vila Real;Santa Marta de Penaguião;Medrões;F;15 - 24 year old;23;;23
2021;40507;Bragança;Macedo de Cavaleiros;Carrapatas;M;0 - 14 year old;5;;5
2021;30381;Braga;Braga;União das freguesias de Vilaça e Fradelos;M;0 - 14 year old;98;;98
2021;90919;Guarda;Mêda;União das freguesias de Vale Flor, Carvalhal e Pai Penela;F;0 - 14 year old;5;;5
2021;70606;Évora;Montemor-o-Novo;São Cristóvão;F;25 - 64 year old;105;;105
2021;50611;Castelo Branco;Oleiros;Sobral;F;15 - 24 year old;1;;1
2021;420510;Ilha de São Miguel;Ribeira Grande;Ribeira Grande (Matriz);M;25 - 64 year old;1064;;1064
2021;130917;Porto;Paços de Ferreira;Frazão Arreigada;F;65 and older;614;;614
2021;130609;Porto;Maia;Moreira;M;0 - 14 year old;1013;;1013
2021;170218;Vila Real;Boticas;Ardãos e Bobadela;M;25 - 64 year old;114;;114
2021;40741;Bragança;Mirandela;União das freguesias de Franco e Vila Boa;F;0 - 14 year old;9;;9
2021;160812;Viana do Castelo;Valença;São Pedro da Torre;M;15 - 24 year old;57;;57
2021;90623;Guarda;Gouveia;União das freguesias de Aldeias e Mangualde da Serra;F;65 and older;103;;103
2021;170108;Vila Real;Alijó;Pegarinhos;F;65 and older;66;;66
2021;140115;Santarém;Abrantes;Tramagal;M;65 and older;473;;473
2021;30301;Braga;Braga;Adaúfe;F;0 - 14 year old;217;;217
2021;170316;Vila Real;Chaves;Mairos;M;0 - 14 year old;5;;5
2021;130609;Porto;Maia;Moreira;M;25 - 64 year old;3609;;3609
2021;30357;Braga;Braga;Tebosa;M;25 - 64 year old;298;;298
2021;30808;Braga;Guimarães;Caldelas;F;65 and older;646;;646
2021;170359;Vila Real;Chaves;União das freguesias de Soutelo e Seara Velha;F;25 - 64 year old;106;;106
2021;30931;Braga;Póvoa de Lanhoso;União das freguesias de Calvos e Frades;M;25 - 64 year old;186;;186
2021;30880;Braga;Guimarães;União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;F;65 and older;184;;184
2021;110303;Lisboa;Azambuja;Aveiras de Cima;M;0 - 14 year old;319;;319
2021;160131;Viana do Castelo;Arcos de Valdevez;Rio de Moinhos;M;25 - 64 year old;99;;99
2021;171302;Vila Real;Vila Pouca de Aguiar;Alfarela de Jales;M;65 and older;65;;65
2021;171233;Vila Real;Valpaços;Lebução, Fiães e Nozelos;M;65 and older;111;;111
2021;90705;Guarda;Guarda;Alvendre;F;0 - 14 year old;7;;7
2021;181501;Viseu;São João da Pesqueira;Castanheiro do Sul;M;25 - 64 year old;90;;90
2021;40724;Bragança;Mirandela;Passos;F;25 - 64 year old;74;;74
2021;180101;Viseu;Armamar;Aldeias;F;0 - 14 year old;20;;20
2021;160163;Viana do Castelo;Arcos de Valdevez;União das freguesias de Távora (Santa Maria e São Vicente);F;0 - 14 year old;31;;31
2021;10123;Aveiro;Águeda;União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão;M;65 and older;199;;199
2021;80205;Faro;Alcoutim;Vaqueiros;M;15 - 24 year old;3;;3
2021;151007;Setúbal;Seixal;União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;M;25 - 64 year old;11732;;11732
2021;171404;Vila Real;Vila Real;Arroios;F;25 - 64 year old;307;;307
2021;30312;Braga;Braga;Espinho;F;15 - 24 year old;49;;49
2021;420101;Ilha de São Miguel;Lagoa;Água de Pau;F;25 - 64 year old;791;;791
2021;131503;Porto;Valongo;Ermesinde;F;25 - 64 year old;11375;;11375
2021;110121;Lisboa;Alenquer;União das freguesias de Ribafria e Pereiro de Palhacana;F;25 - 64 year old;375;;375
2021;31256;Braga;Vila Nova de Famalicão;União das freguesias de Lemenhe, Mouquim e Jesufrei;M;25 - 64 year old;875;;875
2021;90322;Guarda;Celorico da Beira;Casas do Soeiro;F;0 - 14 year old;24;;24
2021;170711;Vila Real;Murça;União das freguesias de Noura e Palheiros;F;15 - 24 year old;29;;29
2021;30929;Braga;Póvoa de Lanhoso;Vilela;M;25 - 64 year old;167;;167
2021;430205;Ilha Terceira;Vila da Praia da Vitória;Fontinhas;F;25 - 64 year old;445;;445
2021;50424;Castelo Branco;Fundão;Silvares;F;15 - 24 year old;29;;29
2021;70417;Évora;Estremoz;União das freguesias do Ameixial (Santa Vitória e São Bento);M;0 - 14 year old;24;;24
2021;170210;Vila Real;Boticas;Dornelas;F;15 - 24 year old;9;;9
2021;30129;Braga;Amares;União das freguesias de Vilela, Seramil e Paredes Secas;F;15 - 24 year old;35;;35
2021;131726;Porto;Vila Nova de Gaia;União das freguesias de Gulpilhares e Valadares;M;15 - 24 year old;1243;;1243
2021;111125;Lisboa;Sintra;União das freguesias de Massamá e Monte Abraão;F;0 - 14 year old;3178;;3178
2021;160947;Viana do Castelo;Viana do Castelo;União das freguesias de Torre e Vila Mou;F;25 - 64 year old;299;;299
2021;50411;Castelo Branco;Fundão;Capinha;M;15 - 24 year old;18;;18
2021;91114;Guarda;Sabugal;Fóios;M;0 - 14 year old;11;;11
2021;30322;Braga;Braga;Lamas;F;65 and older;71;;71
2021;181511;Viseu;São João da Pesqueira;Vale de Figueira;F;15 - 24 year old;13;;13
2021;160915;Viana do Castelo;Viana do Castelo;Lanheses;F;25 - 64 year old;376;;376
2021;170711;Vila Real;Murça;União das freguesias de Noura e Palheiros;M;0 - 14 year old;34;;34
2021;171016;Vila Real;Sabrosa;União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;F;65 and older;96;;96
2021;50609;Castelo Branco;Oleiros;Orvalho;M;0 - 14 year old;13;;13
2021;182106;Viseu;Tondela;Dardavaz;M;25 - 64 year old;161;;161
2021;90621;Guarda;Gouveia;Vila Nova de Tazem;F;15 - 24 year old;70;;70
2021;141904;Santarém;Torres Novas;Chancelaria;F;15 - 24 year old;56;;56
2021;40502;Bragança;Macedo de Cavaleiros;Amendoeira;F;65 and older;63;;63
2021;31233;Braga;Vila Nova de Famalicão;Requião;F;0 - 14 year old;185;;185
2021;31115;Braga;Vieira do Minho;Salamonde;F;15 - 24 year old;9;;9
2021;170329;Vila Real;Chaves;Santa Leocádia;M;25 - 64 year old;49;;49
2021;50311;Castelo Branco;Covilhã;Ferro;F;65 and older;244;;244
2021;310401;Ilha da Madeira;Machico;Água de Pena;M;25 - 64 year old;728;;728
2021;30850;Braga;Guimarães;Selho (São Cristóvão);M;65 and older;197;;197
2021;171436;Vila Real;Vila Real;União das freguesias de Pena, Quintã e Vila Cova;M;0 - 14 year old;29;;29
2021;160438;Viana do Castelo;Monção;União das freguesias de Monção e Troviscoso;F;65 and older;599;;599
2021;60704;Coimbra;Lousã;Serpins;M;0 - 14 year old;114;;114
2021;70612;Évora;Montemor-o-Novo;União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;F;25 - 64 year old;2834;;2834
2021;91012;Guarda;Pinhel;Lamegal;F;25 - 64 year old;34;;34
2021;170109;Vila Real;Alijó;Pinhão;M;25 - 64 year old;162;;162
2021;420602;Ilha de São Miguel;Vila Franca do Campo;Ponta Garça;M;65 and older;205;;205
2021;40249;Bragança;Bragança;Zoio;F;15 - 24 year old;10;;10
2021;70301;Évora;Borba;Borba (Matriz);M;15 - 24 year old;147;;147
2021;40620;Bragança;Miranda do Douro;União das freguesias de Sendim e Atenor;M;15 - 24 year old;46;;46
2021;130341;Porto;Felgueiras;União das freguesias de Vila Verde e Santão;F;15 - 24 year old;92;;92
2021;142122;Santarém;Ourém;União das freguesias de Rio de Couros e Casal dos Bernardos;F;25 - 64 year old;544;;544
2021;420402;Ilha de São Miguel;Povoação;Faial da Terra;M;25 - 64 year old;92;;92
2021;141101;Santarém;Ferreira do Zêzere;Águas Belas;F;65 and older;171;;171
2021;130914;Porto;Paços de Ferreira;Raimonda;F;0 - 14 year old;150;;150
2021;11812;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;M;0 - 14 year old;123;;123
2021;71201;Évora;Vendas Novas;Vendas Novas;M;0 - 14 year old;677;;677
2021;30113;Braga;Amares;Lago;M;15 - 24 year old;125;;125
2021;100502;Leiria;Bombarral;Carvalhal;F;65 and older;410;;410
2021;171211;Vila Real;Valpaços;Fornos do Pinhal;M;15 - 24 year old;12;;12
2021;180713;Viseu;Moimenta da Beira;Passô;M;65 and older;40;;40
2021;41238;Bragança;Vinhais;União das freguesias de Nunes e Ousilhão;M;25 - 64 year old;30;;30
2021;50201;Castelo Branco;Castelo Branco;Alcains;F;15 - 24 year old;196;;196
2021;160214;Viana do Castelo;Arcos de Valdevez;Riba de Âncora;M;65 and older;103;;103
2021;111128;Lisboa;Sintra;União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);F;65 and older;3384;;3384
2021;101207;Leiria;Óbidos;Vau;F;65 and older;142;;142
2021;91030;Guarda;Pinhel;Terras de Massueime;M;15 - 24 year old;10;;10
2021;100208;Leiria;Alvaiázere;Alvaiázere;F;65 and older;357;;357
2021;40708;Bragança;Mirandela;Bouça;F;25 - 64 year old;32;;32
2021;60340;Coimbra;Coimbra;União das freguesias de Taveiro, Ameal e Arzila;F;0 - 14 year old;212;;212
2021;130739;Porto;Marco de Canaveses;Sande e São Lourenço do Douro;M;65 and older;219;;219
2021;130532;Porto;Lousada;União das freguesias de Silvares, Pias, Nogueira e Alvarenga;F;0 - 14 year old;449;;449
2021;61109;Coimbra;Oliveira do Hospital;Lourosa;M;25 - 64 year old;146;;146
2021;90759;Guarda;Guarda;Jarmelo São Miguel;F;65 and older;68;;68
2021;101614;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;F;65 and older;769;;769
2021;180317;Viseu;Castro Daire;Pepim;M;65 and older;37;;37
2021;310603;Ilha da Madeira;Porto Moniz;Ribeira da Janela;M;0 - 14 year old;7;;7
2021;170626;Vila Real;Montalegre;Salto;F;15 - 24 year old;43;;43
2021;70413;Évora;Estremoz;Veiros;F;25 - 64 year old;201;;201
2021;20606;Beja;Castro Verde;União das freguesias de Castro Verde e Casével;M;25 - 64 year old;1391;;1391
2021;120202;Portalegre;Arronches;Esperança;M;65 and older;94;;94
2021;31257;Braga;Vila Nova de Famalicão;União das freguesias de Ruivães e Novais;F;65 and older;372;;372
2021;182341;Viseu;Viseu;Viseu;M;15 - 24 year old;1395;;1395
2021;61701;Coimbra;Vila Nova de Poiares;Arrifana;M;0 - 14 year old;44;;44
2021;31118;Braga;Vieira do Minho;Tabuaças;M;25 - 64 year old;213;;213
2021;70527;Évora;Évora;União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;M;25 - 64 year old;249;;249
2021;430102;Ilha Terceira;Angra do Heroísmo;Angra (Nossa Senhora da Conceição);M;15 - 24 year old;173;;173
2021;181921;Viseu;Tabuaço;União das freguesias de Távora e Pereiro;F;0 - 14 year old;18;;18
2021;160431;Viana do Castelo;Monção;Trute;M;15 - 24 year old;13;;13
2021;30838;Braga;Guimarães;Ponte;F;0 - 14 year old;470;;470
2021;180808;Viseu;Mortágua;Sobral;M;65 and older;320;;320
2021;141634;Santarém;Santarém;União das freguesias de São Vicente do Paul e Vale de Figueira;M;0 - 14 year old;113;;113
2021;90236;Guarda;Almeida;União das freguesias de Miuzela e Porto de Ovelha;M;15 - 24 year old;14;;14
2021;181806;Viseu;Sernancelhe;Faia;M;0 - 14 year old;6;;6
2021;141508;Santarém;Salvaterra de Magos;União das freguesias de Salvaterra de Magos e Foros de Salvaterra;F;65 and older;1524;;1524
2021;100104;Leiria;Alcobaça;Bárrio;M;65 and older;198;;198
2021;31111;Braga;Vieira do Minho;Parada de Bouro;F;65 and older;77;;77
2021;180325;Viseu;Castro Daire;União das freguesias de Parada de Ester e Ester;F;65 and older;181;;181
2021;160155;Viana do Castelo;Arcos de Valdevez;União das freguesias de Eiras e Mei;M;0 - 14 year old;10;;10
2021;110307;Lisboa;Azambuja;Vila Nova da Rainha;M;25 - 64 year old;270;;270
2021;171312;Vila Real;Vila Pouca de Aguiar;Tresminas;F;0 - 14 year old;5;;5
2021;70610;Évora;Montemor-o-Novo;Foros de Vale de Figueira;M;15 - 24 year old;44;;44
2021;120706;Portalegre;Elvas;Santa Eulália;M;15 - 24 year old;45;;45
2021;310307;Ilha da Madeira;Funchal;São Martinho;F;65 and older;3039;;3039
2021;30879;Braga;Guimarães;União das freguesias de Briteiros Santo Estêvão e Donim;M;15 - 24 year old;138;;138
2021;180106;Viseu;Armamar;Folgosa;M;15 - 24 year old;14;;14
2021;131727;Porto;Vila Nova de Gaia;União das freguesias de Mafamude e Vilar do Paraíso;M;0 - 14 year old;2990;;2990
2021;20905;Beja;Mértola;Santana de Cambas;F;15 - 24 year old;23;;23
2021;110409;Lisboa;Cadaval;Vermelha;F;0 - 14 year old;92;;92
2021;40123;Bragança;Alfândega da Fé;União das freguesias de Ferradosa e Sendim da Serra;M;0 - 14 year old;2;;2
2021;171433;Vila Real;Vila Real;União das freguesias de Constantim e Vale de Nogueiras;M;15 - 24 year old;87;;87
2021;160941;Viana do Castelo;Viana do Castelo;União das freguesias de Barroselas e Carvoeiro;F;15 - 24 year old;225;;225
2021;30740;Braga;Fafe;União de freguesias de Ardegão, Arnozela e Seidões;F;15 - 24 year old;53;;53
2021;90501;Guarda;Fornos de Algodres;Algodres;M;25 - 64 year old;68;;68
2021;181710;Viseu;Sátão;Sátão;F;65 and older;482;;482
2021;130205;Porto;Baião;Gestaçô;M;25 - 64 year old;269;;269
2021;130302;Porto;Felgueiras;Airães;F;65 and older;275;;275
2021;50421;Castelo Branco;Fundão;Pêro Viseu;M;15 - 24 year old;34;;34
2021;90915;Guarda;Mêda;Ranhados;M;65 and older;43;;43
2021;11903;Aveiro;Arões;Cepelos;M;65 and older;165;;165
2021;70606;Évora;Montemor-o-Novo;São Cristóvão;F;0 - 14 year old;16;;16
2021;71301;Évora;Viana do Alentejo;Alcáçovas;M;25 - 64 year old;470;;470
2021;41005;Bragança;Vila Flor;Freixiel;M;25 - 64 year old;113;;113
2021;11601;Aveiro;São João da Madeira;São João da Madeira;M;15 - 24 year old;1197;;1197
2021;70607;Évora;Montemor-o-Novo;Ciborro;M;65 and older;98;;98
2021;80302;Faro;Aljezur;Bordeira;M;15 - 24 year old;21;;21
2021;30880;Braga;Guimarães;União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;M;65 and older;160;;160
2021;131202;Porto;Porto;Bonfim;F;0 - 14 year old;1078;;1078
2021;70527;Évora;Évora;União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;F;15 - 24 year old;32;;32
2021;180510;Viseu;Lamego;Lalim;F;15 - 24 year old;33;;33
2021;70527;Évora;Évora;União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;F;65 and older;172;;172
2021;91142;Guarda;Sabugal;União das freguesias de Lajeosa e Forcalhos;F;25 - 64 year old;23;;23
2021;141507;Santarém;Salvaterra de Magos;União das freguesias de Glória do Ribatejo e Granho;F;0 - 14 year old;175;;175
2021;90751;Guarda;Guarda;Vila Fernando;F;0 - 14 year old;16;;16
2021;50228;Castelo Branco;Castelo Branco;União das freguesias de Escalos de Cima e Lousa;M;15 - 24 year old;38;;38
2021;111009;Lisboa;Oeiras;Porto Salvo;F;25 - 64 year old;4153;;4153
2021;110814;Lisboa;Lourinhã;União das freguesias de São Bartolomeu dos Galegos e Moledo;F;0 - 14 year old;94;;94
2021;110413;Lisboa;Cadaval;União das freguesias de Painho e Figueiros;M;0 - 14 year old;97;;97
2021;31251;Braga;Vila Nova de Famalicão;União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;M;0 - 14 year old;280;;280
2021;91009;Guarda;Pinhel;Ervedosa;M;15 - 24 year old;8;;8
2021;50216;Castelo Branco;Castelo Branco;Monforte da Beira;F;65 and older;83;;83
2021;31105;Braga;Vieira do Minho;Cantelães;F;25 - 64 year old;202;;202
2021;30820;Braga;Guimarães;Gonça;M;0 - 14 year old;59;;59
2021;141304;Santarém;Mação;Carvoeiro;F;65 and older;138;;138
2021;71201;Évora;Vendas Novas;Vendas Novas;F;0 - 14 year old;619;;619
2021;160519;Viana do Castelo;Paredes de Coura;Romarigães;F;15 - 24 year old;6;;6
2021;100937;Leiria;Leiria;União das freguesias de Parceiros e Azoia;M;0 - 14 year old;641;;641
2021;90760;Guarda;Guarda;Jarmelo São Pedro;F;15 - 24 year old;10;;10
2021;182310;Viseu;Viseu;Cota;F;65 and older;227;;227
2021;171434;Vila Real;Vila Real;União das freguesias de Mouçós e Lamares;M;65 and older;366;;366
2021;130914;Porto;Paços de Ferreira;Raimonda;M;25 - 64 year old;702;;702
2021;182204;Viseu;Vila Nova de Paiva;Queiriga;F;15 - 24 year old;20;;20
2021;180804;Viseu;Mortágua;Espinho;M;25 - 64 year old;210;;210
2021;141411;Santarém;Rio Maior;São Sebastião;F;65 and older;86;;86
2021;90406;Guarda;Figueira de Castelo Rodrigo;Escalhão;M;0 - 14 year old;19;;19
2021;21307;Beja;Serpa;Vila Verde de Ficalho;F;15 - 24 year old;47;;47
2021;41002;Bragança;Vila Flor;Benlhevai;F;25 - 64 year old;61;;61
2021;131602;Porto;Vila do Conde;Árvore;F;15 - 24 year old;292;;292
2021;40232;Bragança;Bragança;Quintanilha;M;0 - 14 year old;5;;5
2021;40905;Bragança;Torre de Moncorvo;Carviçais;M;15 - 24 year old;14;;14
2021;160742;Viana do Castelo;Ponte de Lima;Santa Comba;M;15 - 24 year old;39;;39
2021;21206;Beja;Ourique;Santana da Serra;M;25 - 64 year old;142;;142
2021;90235;Guarda;Almeida;União das freguesias de Malpartida e Vale de Coelha;F;65 and older;58;;58
2021;31227;Braga;Vila Nova de Famalicão;Nine;F;65 and older;311;;311
2021;90801;Guarda;Manteigas;Sameiro;F;15 - 24 year old;10;;10
2021;110730;Lisboa;Loures;União das freguesias de Santo António dos Cavaleiros e Frielas;M;25 - 64 year old;7394;;7394
2021;130613;Porto;Maia;São Pedro Fins;M;25 - 64 year old;465;;465
2021;30921;Braga;Póvoa de Lanhoso;Rendufinho;F;0 - 14 year old;35;;35
2021;420504;Ilha de São Miguel;Ribeira Grande;Lomba de São Pedro;M;65 and older;23;;23
2021;171227;Vila Real;Valpaços;Vales;M;65 and older;52;;52
2021;20804;Beja;Ferreira do Alentejo;Odivelas;M;25 - 64 year old;124;;124
2021;91017;Guarda;Pinhel;Pinhel;F;15 - 24 year old;164;;164
2021;131405;Porto;Santo Tirso;Aves;F;15 - 24 year old;376;;376
2021;160739;Viana do Castelo;Ponte de Lima;Ribeira;M;65 and older;186;;186
2021;130145;Porto;Amarante;União das freguesias de Freixo de Cima e de Baixo;M;25 - 64 year old;908;;908
2021;31352;Braga;Vila Verde;Soutelo;M;0 - 14 year old;159;;159
2021;131139;Porto;Penafiel;Penafiel;M;25 - 64 year old;4088;;4088
2021;101519;Leiria;Pombal;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;M;25 - 64 year old;1031;;1031
2021;170508;Vila Real;Mondim de Basto;Vilar de Ferreiros;F;15 - 24 year old;53;;53
2021;0302FD;Braga;Barcelos;União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);F;15 - 24 year old;116;;116
2021;80801;Faro;Loulé;Almancil;F;65 and older;1229;;1229
2021;181904;Viseu;Tabuaço;Chavães;F;0 - 14 year old;21;;21
2021;30237;Braga;Barcelos;Gilmonde;F;0 - 14 year old;92;;92
2021;10610;Aveiro;Castelo de Paiva;União das freguesias de Raiva, Pedorido e Paraíso;M;25 - 64 year old;1172;;1172
2021;90917;Guarda;Mêda;Mêda, Outeiro de Gatos e Fonte Longa;F;15 - 24 year old;115;;115
2021;160319;Viana do Castelo;Melgaço;União das freguesias de Castro Laboreiro e Lamas de Mouro;F;15 - 24 year old;6;;6
2021;171224;Vila Real;Valpaços;Serapicos;M;25 - 64 year old;44;;44
2021;91309;Guarda;Trancoso;Granja;M;65 and older;20;;20
2021;170329;Vila Real;Chaves;Santa Leocádia;F;65 and older;72;;72
2021;121503;Portalegre;Sousel;Santo Amaro;M;65 and older;79;;79
2021;101506;Leiria;Pombal;Louriçal;M;25 - 64 year old;1057;;1057
2021;140902;Santarém;Coruche;Couço;F;25 - 64 year old;498;;498
2021;91035;Guarda;Pinhel;União das freguesias de Atalaia e Safurdão;F;25 - 64 year old;28;;28
2021;40209;Bragança;Bragança;Castro de Avelãs;M;0 - 14 year old;27;;27
2021;141601;Santarém;Santarém;Abitureiras;F;15 - 24 year old;45;;45
2021;160109;Viana do Castelo;Arcos de Valdevez;Couto;F;25 - 64 year old;131;;131
